match_id,gk_player_id,gk_name,gk_team,shots_faced,shots_on_target,goals_conceded,saves,save_pct,xGA,npxGA,goals_prevented,np_goals_prevented,penalties_faced,penalties_conceded,penalties_saved,clean_sheet,shots_six_yard,xG_six_yard,goals_six_yard,shots_pen_area,xG_pen_area,goals_pen_area,shots_outside_box,xG_outside_box,goals_outside_box,shots_open_play,xG_open_play,goals_open_play,shots_set_piece,xG_set_piece,goals_set_piece,shots_foot,xG_foot,shots_head,xG_head,gk_home_away,gk_goals_for,gk_goals_against,match_result,h_team,a_team,date,league,side,total_assists_ATT_MID,total_assists_DEF,total_assists_FWD,total_assists_GK,total_assists_MID,total_goals_ATT_MID,total_goals_DEF,total_goals_FWD,total_goals_GK,total_goals_MID,total_key_passes_ATT_MID,total_key_passes_DEF,total_key_passes_FWD,total_key_passes_GK,total_key_passes_MID,total_shots_ATT_MID,total_shots_DEF,total_shots_FWD,total_shots_GK,total_shots_MID,total_xA_ATT_MID,total_xA_DEF,total_xA_FWD,total_xA_GK,total_xA_MID,total_xG_ATT_MID,total_xG_DEF,total_xG_FWD,total_xG_GK,total_xG_MID,total_xGBuildup_ATT_MID,total_xGBuildup_DEF,total_xGBuildup_FWD,total_xGBuildup_GK,total_xGBuildup_MID,total_xGChain_ATT_MID,total_xGChain_DEF,total_xGChain_FWD,total_xGChain_GK,total_xGChain_MID
27344,12298,Augusto Batalla,Rayo Vallecano,24,6,1,5,83.33333333333334,2.455,1.712,1.455,1.712,1,1,0,0,3,0.41,0,13,1.831,1,8,0.213,0,12,0.9,0,11,0.812,0,22,2.145,2,0.31,away,2,1,W,Celta Vigo,Rayo Vallecano,2025-05-18 17:00:00,La_Liga,a,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.7694916427135468,0.0255960710346698,0.0,0.0,0.0,0.0737574025988578,0.7835783958435059,0.0,0.0255960710346698,0.0,1.97686305642128,0.023925507441163,0.3141857385635376,1.3978631496429443,0.0,1.97686305642128,0.8190132081508636,0.3141857385635376,1.4234592020511627
27345,5185,Unai Simón,Athletic Club,6,2,0,2,100.0,0.391,0.391,0.391,0.391,0,0,0,1,2,0.166,0,4,0.225,0,0,0.0,0,1,0.025,0,5,0.366,0,2,0.143,4,0.248,away,1,0,W,Valencia,Athletic Club,2025-05-18 17:00:00,La_Liga,a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.08553685806691641,0.2544950246810913,0.0,0.0,0.0,0.31841944903135294,0.0211797747761011,0.3095971047878265,0.0,0.03043476305902,0.1622555702924728,1.3438691645860672,0.0,0.0265995189547538,0.5003843903541564,0.4072270542383193,1.6195439025759697,0.3095971047878265,0.0265995189547538,0.530819147825241
27345,9693,Giorgi Mamardashvili,Valencia,10,4,1,3,75.0,1.162,1.162,0.162,0.162,0,0,0,0,0,0.0,0,5,0.87,0,5,0.292,1,9,1.003,1,1,0.159,0,9,1.015,1,0.147,home,0,1,L,Valencia,Athletic Club,2025-05-18 17:00:00,La_Liga,h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.1792856603860855,0.0,0.0625301375985145,0.0,0.3360726535320281,0.0303525682538747,0.0,0.0245798546820878,0.0,0.0,0.0245798546820878,0.0,0.0,0.0,0.0,0.0491597093641756,0.0,0.0245798546820878
27346,2415,David Soria,Getafe,7,1,1,0,0.0,0.809,0.809,-0.191,-0.191,0,0,0,0,0,0.0,0,5,0.766,1,2,0.043,0,4,0.651,1,3,0.158,0,2,0.093,5,0.716,away,2,1,W,Mallorca,Getafe,2025-05-18 17:00:00,La_Liga,a,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0880772247910499,0.7516297698020935,0.0,0.6946078035980463,0.0,0.05445396900177,0.0155426049605011,0.0,1.5296286195516586,0.0,1.3993586897850037,1.2280809879302979,0.0,2.1092836260795593,0.0,1.541889876127243,1.4057155847549438,0.0,3.5906615033745766
27346,9756,Dominik Greif,Mallorca,10,5,2,2,40.0,1.6,1.6,-0.4,-0.4,0,0,0,0,2,1.174,1,6,0.395,1,2,0.031,0,8,1.52,2,2,0.079,0,6,0.802,4,0.797,home,1,2,L,Mallorca,Getafe,2025-05-18 17:00:00,La_Liga,h,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.7156391963362694,0.0,0.0,0.0,0.0,0.0341156348586082,0.1638304889202118,0.0,0.0,0.069302087649703,0.0,0.5572956800460815,0.0,0.0,0.0,0.5727506130933762,0.6261120587587357,0.0,0.0,0.0246333461254835
27347,2555,Remiro,Real Sociedad,9,5,2,3,60.0,1.645,1.645,-0.355,-0.355,0,0,0,0,0,0.0,0,5,1.292,2,4,0.353,0,8,1.615,2,1,0.03,0,9,1.645,0,0.0,home,3,2,W,Real Sociedad,Girona,2025-05-18 17:00:00,La_Liga,h,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,4.0,0.39931054413318634,0.0,0.0780732408165931,0.0,0.0797947496175766,0.1423807386308907,0.0571676082909107,1.1114181280136108,0.0,0.3956775963306426,0.40777386724948883,0.4776343517005443,0.1966427564620971,0.2231951206922531,0.1571859121322631,0.6816070228815079,0.4776343517005443,0.6428564786911011,0.2231951206922531,0.4356371909379958
27347,13420,Vladyslav Krapyvtsov,Girona,15,7,3,4,57.14285714285714,1.873,1.129,-1.127,-0.871,1,1,0,0,1,0.223,0,9,1.498,3,5,0.151,0,9,0.832,1,5,0.297,1,10,1.25,5,0.622,away,2,3,L,Real Sociedad,Girona,2025-05-18 17:00:00,La_Liga,a,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.2098050713539124,0.2956903185695409,0.0,0.0,0.0,0.5191003456711768,0.0,0.5786355137825012,0.0,0.0212272610515356,0.5786355137825012,0.8870709743350744,0.2956903278827667,0.0,0.0,1.751752108335495,1.182761311531067,0.8743258714675903,0.0,0.0212272610515356
27348,250,Ørjan Nyland,Sevilla,16,7,2,4,57.14285714285714,1.96,1.96,-0.04,-0.04,0,0,0,0,1,0.925,1,5,0.722,0,10,0.313,1,12,1.831,2,4,0.129,0,16,1.96,0,0.0,home,0,2,L,Sevilla,Real Madrid,2025-05-18 17:00:00,La_Liga,h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0731005743145942,0.0342822968959808,0.0,0.034843947738409,0.0,0.0342822968959808,0.3664804771542549,0.0,0.0841283835470675,0.0,0.1281130760908126,0.0550125017762183,0.0,0.1281130760908126,0.0,0.20121365040540679,0.4013244286179542,0.0,0.2470854036509989
27348,7194,Andriy Lunin,Real Madrid,6,1,0,1,100.0,0.485,0.485,0.485,0.485,0,0,0,1,0,0.0,0,3,0.419,0,3,0.066,0,5,0.451,0,1,0.034,0,5,0.451,1,0.034,away,2,0,W,Sevilla,Real Madrid,2025-05-18 17:00:00,La_Liga,a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0698422119021415,0.1158682405948638,0.0,0.7242721170186996,0.0,0.0594576373696327,0.7019185572862625,0.0,1.1985471621155739,0.0,2.7347578406333923,1.0405629575252533,0.9246947169303894,3.8933261185884476,0.0,2.7637978196144104,1.7138423174619675,0.9246947169303894,4.6513268649578094
27349,6075,Antonio Sivera,Alaves,7,1,0,1,100.0,0.89,0.89,0.89,0.89,0,0,0,1,1,0.377,0,6,0.514,0,0,0.0,0,6,0.846,0,1,0.044,0,4,0.388,3,0.502,away,1,0,W,Real Valladolid,Alaves,2025-05-18 17:00:00,La_Liga,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0,3.0,0.0,0.060787474736571104,0.0,0.0,0.3127462919801472,0.0,0.2158355880528687,0.9242473170161247,0.0,0.0868349783122538,0.0,0.0817251428961753,0.0,0.0,0.0817251428961753,0.0,0.1152170952409505,0.1809696853160858,0.0,0.3020609747618435
