match_id,gk_player_id,gk_name,gk_team,shots_faced,shots_on_target,goals_conceded,saves,save_pct,xGA,npxGA,goals_prevented,np_goals_prevented,penalties_faced,penalties_conceded,penalties_saved,clean_sheet,shots_six_yard,xG_six_yard,goals_six_yard,shots_pen_area,xG_pen_area,goals_pen_area,shots_outside_box,xG_outside_box,goals_outside_box,shots_open_play,xG_open_play,goals_open_play,shots_set_piece,xG_set_piece,goals_set_piece,shots_foot,xG_foot,shots_head,xG_head,gk_home_away,gk_goals_for,gk_goals_against,match_result,h_team,a_team,date,league
27541,8321,Razvan Sava,Udinese,12,6,2,4,66.66666666666666,0.614,0.614,-1.386,-1.386,0,0,0,0,1,0.137,1,7,0.414,1,4,0.062,0,10,0.4,1,2,0.214,1,12,0.614,0,0.0,home,2,2,D,Udinese,Torino,2024-12-29 11:30:00,Serie_A
27542,8871,Marco Carnesecchi,Atalanta,17,9,1,7,77.77777777777779,2.293,2.293,1.293,1.293,0,0,0,0,1,0.468,1,13,1.684,0,3,0.141,0,11,1.448,1,6,0.845,0,14,2.066,3,0.227,home,1,1,D,Atalanta,Juventus,2025-01-14 19:45:00,Serie_A
27542,10890,Michele Di Gregorio,Juventus,17,5,1,4,80.0,1.585,1.585,0.585,0.585,0,0,0,0,0,0.0,0,10,1.31,1,7,0.274,0,15,1.486,1,2,0.099,0,14,1.44,3,0.144,away,1,1,D,Atalanta,Juventus,2025-01-14 19:45:00,Serie_A
27543,3737,Mike Maignan,AC Milan,12,4,1,3,75.0,1.636,1.636,0.636,0.636,0,0,0,0,2,1.088,0,7,0.466,1,3,0.082,0,8,0.823,1,4,0.813,0,10,1.553,2,0.083,away,2,1,W,Como,AC Milan,2025-01-14 17:30:00,Serie_A
27543,5610,Jean Butez,Como,12,6,2,4,66.66666666666666,1.49,1.49,-0.51,-0.51,0,0,0,0,2,0.147,0,8,1.27,2,2,0.074,0,9,1.279,1,3,0.212,1,10,1.351,2,0.139,home,1,2,L,Como,AC Milan,2025-01-14 17:30:00,Serie_A
27544,546,David de Gea,Fiorentina,10,4,3,1,25.0,1.597,0.836,-1.403,-1.164,1,1,0,0,0,0.0,0,9,1.568,3,1,0.029,0,7,0.772,2,2,0.064,0,8,1.534,2,0.064,home,0,3,L,Fiorentina,Napoli,2025-01-04 17:00:00,Serie_A
27544,1892,Alex Meret,Napoli,14,2,0,2,100.0,0.897,0.897,0.897,0.897,0,0,0,1,2,0.46,0,6,0.281,0,6,0.155,0,12,0.846,0,2,0.051,0,11,0.785,3,0.112,away,3,0,W,Fiorentina,Napoli,2025-01-04 17:00:00,Serie_A
27545,8321,Razvan Sava,Udinese,13,3,0,3,100.0,0.745,0.745,0.745,0.745,0,0,0,1,2,0.134,0,5,0.404,0,6,0.207,0,8,0.597,0,5,0.148,0,10,0.568,3,0.178,away,0,0,D,Verona,Udinese,2025-01-04 19:45:00,Serie_A
27545,8881,Lorenzo Montipò,Verona,15,6,0,6,100.0,0.656,0.656,0.656,0.656,0,0,0,1,0,0.0,0,6,0.408,0,9,0.248,0,13,0.567,0,2,0.089,0,13,0.541,2,0.115,home,0,0,D,Verona,Udinese,2025-01-04 19:45:00,Serie_A
27546,199,Yann Sommer,Inter,14,6,2,4,66.66666666666666,0.919,0.919,-1.081,-1.081,0,0,0,0,0,0.0,0,7,0.769,2,7,0.15,0,11,0.481,2,3,0.438,0,13,0.604,1,0.314,home,2,2,D,Inter,Bologna,2025-01-15 19:45:00,Serie_A
27546,1305,Lukasz Skorupski,Bologna,12,6,2,4,66.66666666666666,1.901,1.901,-0.099,-0.099,0,0,0,0,1,0.961,1,8,0.795,1,3,0.145,0,11,1.806,2,1,0.095,0,11,1.855,1,0.047,away,2,2,D,Inter,Bologna,2025-01-15 19:45:00,Serie_A
27547,1873,Nicola Leali,Genoa,10,4,0,3,75.0,0.547,0.547,0.547,0.547,0,0,0,1,0,0.0,0,7,0.446,0,3,0.101,0,8,0.453,0,2,0.094,0,7,0.416,3,0.131,away,0,0,D,Lecce,Genoa,2025-01-05 14:00:00,Serie_A
27547,4984,Wladimiro Falcone,Lecce,4,3,0,1,33.33333333333333,1.143,1.143,1.143,1.143,0,0,0,1,1,0.949,0,2,0.138,0,1,0.055,0,4,1.143,0,0,0.0,0,4,1.143,0,0.0,home,0,0,D,Lecce,Genoa,2025-01-05 14:00:00,Serie_A
27548,1158,Simone Scuffet,Cagliari,6,2,1,1,50.0,1.558,0.797,0.558,0.797,1,1,0,0,0,0.0,0,4,1.49,1,2,0.069,0,5,0.797,0,0,0.0,0,6,1.558,0,0.0,away,2,1,W,Monza,Cagliari,2025-01-05 11:30:00,Serie_A
27548,8101,Stefano Turati,Monza,13,6,2,2,33.33333333333333,0.785,0.785,-1.215,-1.215,0,0,0,0,1,0.075,0,10,0.636,1,2,0.074,1,7,0.387,2,6,0.398,0,10,0.588,3,0.197,home,1,2,L,Monza,Cagliari,2025-01-05 11:30:00,Serie_A
27549,6982,Ivan Provedel,Lazio,7,5,2,3,60.0,1.305,1.305,-0.695,-0.695,0,0,0,0,1,0.652,1,5,0.596,1,1,0.057,0,6,1.284,2,1,0.021,0,6,1.284,1,0.021,away,0,2,L,Roma,Lazio,2025-01-05 19:45:00,Serie_A
27549,10967,Mile Svilar,Roma,17,7,0,6,85.71428571428571,1.328,1.328,1.328,1.328,0,0,0,1,0,0.0,0,11,1.195,0,6,0.133,0,14,1.189,0,3,0.139,0,16,1.271,1,0.057,home,2,0,W,Roma,Lazio,2025-01-05 19:45:00,Serie_A
27550,6167,Vanja Milinkovic-Savic,Torino,10,4,0,3,75.0,0.322,0.322,0.322,0.322,0,0,0,1,0,0.0,0,1,0.055,0,9,0.267,0,7,0.21,0,3,0.111,0,10,0.322,0,0.0,home,0,0,D,Torino,Parma Calcio 1913,2025-01-05 17:00:00,Serie_A
27550,12781,Zion Suzuki,Parma Calcio 1913,12,4,0,4,100.0,1.097,1.097,1.097,1.097,0,0,0,1,0,0.0,0,9,1.046,0,3,0.05,0,11,1.076,0,1,0.021,0,11,0.73,1,0.367,away,0,0,D,Torino,Parma Calcio 1913,2025-01-05 17:00:00,Serie_A
27551,8308,Filip Stankovic,Venezia,18,5,1,4,80.0,1.535,1.535,0.535,0.535,0,0,0,0,1,0.015,0,9,1.282,1,8,0.239,0,16,1.461,1,2,0.074,0,16,1.461,2,0.074,home,1,1,D,Venezia,Empoli,2025-01-04 14:00:00,Serie_A
27551,11299,Devis Vásquez,Empoli,8,3,1,2,66.66666666666666,0.456,0.456,-0.544,-0.544,0,0,0,0,0,0.0,0,4,0.357,1,4,0.098,0,7,0.441,1,1,0.014,0,8,0.456,0,0.0,away,1,1,D,Venezia,Empoli,2025-01-04 14:00:00,Serie_A
27552,546,David de Gea,Fiorentina,10,3,2,1,33.33333333333333,0.988,0.988,-1.012,-1.012,0,0,0,0,1,0.135,0,4,0.688,2,5,0.166,0,9,0.854,2,1,0.135,0,9,0.854,1,0.135,away,1,2,L,Monza,Fiorentina,2025-01-13 19:45:00,Serie_A
27552,8101,Stefano Turati,Monza,11,1,1,0,0.0,1.607,0.846,0.607,0.846,1,1,0,0,1,0.439,0,6,1.065,1,4,0.103,0,8,0.783,0,2,0.063,0,10,1.585,1,0.022,home,2,1,W,Monza,Fiorentina,2025-01-13 19:45:00,Serie_A
27553,1892,Alex Meret,Napoli,7,2,0,2,100.0,0.232,0.232,0.232,0.232,0,0,0,1,0,0.0,0,3,0.192,0,4,0.04,0,7,0.232,0,0,0.0,0,5,0.201,1,0.031,home,2,0,W,Napoli,Verona,2025-01-12 19:45:00,Serie_A
27553,8881,Lorenzo Montipò,Verona,14,3,1,1,33.33333333333333,1.59,1.59,0.59,0.59,0,0,0,0,1,0.603,0,4,0.643,0,9,0.344,1,10,0.875,1,4,0.716,0,12,0.93,1,0.057,away,0,2,L,Napoli,Verona,2025-01-12 19:45:00,Serie_A
27554,1305,Lukasz Skorupski,Bologna,11,4,2,2,50.0,1.612,0.851,-0.388,-0.149,1,1,0,0,0,0.0,0,6,1.475,1,5,0.137,1,5,0.419,1,5,0.432,0,10,1.347,1,0.265,home,2,2,D,Bologna,Roma,2025-01-12 17:00:00,Serie_A
27554,10967,Mile Svilar,Roma,14,8,2,6,75.0,2.289,1.528,0.289,0.528,1,1,0,0,0,0.0,0,9,2.14,2,5,0.149,0,12,1.508,1,1,0.02,0,12,1.928,2,0.361,away,2,2,D,Bologna,Roma,2025-01-12 17:00:00,Serie_A
27555,6167,Vanja Milinkovic-Savic,Torino,15,9,1,8,88.88888888888889,0.947,0.947,-0.053,-0.053,0,0,0,0,0,0.0,0,7,0.724,0,8,0.223,1,13,0.832,1,2,0.115,0,13,0.624,2,0.323,home,1,1,D,Torino,Juventus,2025-01-11 17:00:00,Serie_A
27555,10890,Michele Di Gregorio,Juventus,11,2,1,1,50.0,0.414,0.414,-0.586,-0.586,0,0,0,0,1,0.083,0,7,0.267,1,3,0.064,0,6,0.219,1,5,0.194,0,7,0.314,4,0.1,away,1,1,D,Torino,Juventus,2025-01-11 17:00:00,Serie_A
27556,4984,Wladimiro Falcone,Lecce,15,5,1,4,80.0,2.315,2.315,1.315,1.315,0,0,0,0,1,0.906,1,11,1.33,0,3,0.079,0,12,2.154,1,3,0.161,0,13,1.318,2,0.998,away,3,1,W,Empoli,Lecce,2025-01-11 14:00:00,Serie_A
27556,11170,Jacopo Seghetti,Empoli,14,6,3,3,50.0,1.581,1.581,-1.419,-1.419,0,0,0,0,0,0.0,0,9,0.945,3,5,0.636,0,14,1.581,3,0,0.0,0,14,1.581,0,0.0,home,1,3,L,Empoli,Lecce,2025-01-11 14:00:00,Serie_A
27557,199,Yann Sommer,Inter,7,3,0,2,66.66666666666666,0.668,0.668,0.668,0.668,0,0,0,1,0,0.0,0,4,0.529,0,3,0.139,0,5,0.3,0,2,0.368,0,6,0.348,1,0.321,away,1,0,W,Venezia,Inter,2025-01-12 14:00:00,Serie_A
27557,8308,Filip Stankovic,Venezia,17,6,1,5,83.33333333333334,2.395,2.395,1.395,1.395,0,0,0,0,0,0.0,0,12,2.104,1,5,0.291,0,12,2.075,1,5,0.32,0,17,2.395,0,0.0,home,0,1,L,Venezia,Inter,2025-01-12 14:00:00,Serie_A
27558,1873,Nicola Leali,Genoa,9,3,0,3,100.0,0.513,0.513,0.513,0.513,0,0,0,1,0,0.0,0,7,0.465,0,2,0.048,0,5,0.317,0,4,0.196,0,7,0.411,2,0.103,home,1,0,W,Genoa,Parma Calcio 1913,2025-01-12 11:30:00,Serie_A
27558,12781,Zion Suzuki,Parma Calcio 1913,14,5,1,3,60.0,1.561,1.561,0.561,0.561,0,0,0,0,1,0.297,0,9,1.16,1,4,0.104,0,8,0.671,1,6,0.89,0,10,0.919,4,0.642,away,0,1,L,Genoa,Parma Calcio 1913,2025-01-12 11:30:00,Serie_A
27559,5610,Jean Butez,Como,11,3,1,2,66.66666666666666,1.039,1.039,0.039,0.039,0,0,0,0,0,0.0,0,7,0.937,1,4,0.102,0,6,0.822,1,5,0.217,0,10,0.955,1,0.084,away,1,1,D,Lazio,Como,2025-01-10 19:45:00,Serie_A
27559,6982,Ivan Provedel,Lazio,17,4,1,2,50.0,1.902,1.902,0.902,0.902,0,0,0,0,3,0.63,1,9,1.071,0,5,0.2,0,11,1.489,1,6,0.413,0,9,0.937,8,0.965,home,1,1,D,Lazio,Como,2025-01-10 19:45:00,Serie_A
27560,3737,Mike Maignan,AC Milan,6,2,1,1,50.0,0.309,0.309,-0.691,-0.691,0,0,0,0,0,0.0,0,3,0.227,0,3,0.082,1,6,0.309,1,0,0.0,0,6,0.309,0,0.0,home,1,1,D,AC Milan,Cagliari,2025-01-11 19:45:00,Serie_A
27560,7087,Elia Caprile,Cagliari,24,12,1,10,83.33333333333334,2.631,2.631,1.631,1.631,0,0,0,0,3,1.25,1,9,1.105,0,12,0.276,0,19,2.433,1,5,0.197,0,22,2.103,2,0.527,away,1,1,D,AC Milan,Cagliari,2025-01-11 19:45:00,Serie_A
27561,8321,Razvan Sava,Udinese,4,2,0,2,100.0,0.233,0.233,0.233,0.233,0,0,0,1,0,0.0,0,3,0.184,0,1,0.049,0,3,0.22,0,1,0.014,0,3,0.22,1,0.014,home,0,0,D,Udinese,Atalanta,2025-01-11 14:00:00,Serie_A
27561,8871,Marco Carnesecchi,Atalanta,12,5,0,3,60.0,2.098,2.098,2.098,2.098,0,0,0,1,2,1.223,0,6,0.728,0,4,0.147,0,9,1.549,0,3,0.549,0,9,1.548,3,0.55,away,0,0,D,Udinese,Atalanta,2025-01-11 14:00:00,Serie_A
27562,1892,Alex Meret,Napoli,15,6,2,4,66.66666666666666,0.71,0.71,-1.29,-1.29,0,0,0,0,0,0.0,0,11,0.604,2,4,0.105,0,12,0.54,2,3,0.169,0,11,0.483,4,0.227,away,3,2,W,Atalanta,Napoli,2025-01-18 19:45:00,Serie_A
27562,8871,Marco Carnesecchi,Atalanta,6,3,3,0,0.0,1.254,1.254,-1.746,-1.746,0,0,0,0,1,0.445,1,3,0.764,2,2,0.045,0,6,1.254,3,0,0.0,0,5,0.808,1,0.445,home,2,3,L,Atalanta,Napoli,2025-01-18 19:45:00,Serie_A
27563,4984,Wladimiro Falcone,Lecce,19,6,4,2,33.33333333333333,3.383,3.383,-0.617,-0.617,0,0,0,0,4,1.799,2,12,1.522,2,3,0.061,0,12,1.97,3,7,1.412,1,12,1.109,6,1.469,away,1,4,L,Cagliari,Lecce,2025-01-19 14:00:00,Serie_A
27563,7087,Elia Caprile,Cagliari,7,2,1,1,50.0,0.388,0.388,-0.612,-0.612,0,0,0,0,0,0.0,0,5,0.303,1,2,0.085,0,7,0.388,1,0,0.0,0,5,0.326,2,0.063,home,4,1,W,Cagliari,Lecce,2025-01-19 14:00:00,Serie_A
27564,5610,Jean Butez,Como,7,2,1,1,50.0,0.847,0.847,-0.153,-0.153,0,0,0,0,1,0.555,0,2,0.208,0,4,0.085,1,7,0.847,1,0,0.0,0,7,0.847,0,0.0,home,4,1,W,Como,Udinese,2025-01-20 19:45:00,Serie_A
27564,8321,Razvan Sava,Udinese,11,8,3,5,62.5,1.825,1.825,-1.175,-1.175,0,0,0,0,1,0.927,1,6,0.685,2,4,0.213,0,7,1.623,2,4,0.202,1,10,1.728,1,0.097,away,1,4,L,Como,Udinese,2025-01-20 19:45:00,Serie_A
27565,546,David de Gea,Fiorentina,6,3,1,2,66.66666666666666,0.54,0.54,-0.46,-0.46,0,0,0,0,0,0.0,0,4,0.466,1,2,0.074,0,4,0.466,1,2,0.074,0,5,0.501,1,0.039,home,1,1,D,Fiorentina,Torino,2025-01-19 11:30:00,Serie_A
27565,6167,Vanja Milinkovic-Savic,Torino,20,6,1,5,83.33333333333334,1.859,1.859,0.859,0.859,0,0,0,0,0,0.0,0,13,1.549,1,7,0.311,0,14,1.283,1,6,0.576,0,16,0.942,4,0.917,away,1,1,D,Fiorentina,Torino,2025-01-19 11:30:00,Serie_A
27566,6982,Ivan Provedel,Lazio,16,4,0,3,75.0,1.493,1.493,1.493,1.493,0,0,0,1,1,0.113,0,10,1.26,0,5,0.119,0,12,1.257,0,4,0.235,0,12,0.986,4,0.507,away,3,0,W,Verona,Lazio,2025-01-19 17:00:00,Serie_A
27566,8881,Lorenzo Montipò,Verona,14,5,3,2,40.0,1.994,1.994,-1.006,-1.006,0,0,0,0,3,1.168,1,6,0.55,2,5,0.276,0,11,1.437,2,3,0.557,1,11,1.48,3,0.514,home,0,3,L,Verona,Lazio,2025-01-19 17:00:00,Serie_A
27567,199,Yann Sommer,Inter,5,1,1,0,0.0,0.412,0.412,-0.588,-0.588,0,0,0,0,1,0.279,1,0,0.0,0,4,0.133,0,3,0.352,1,2,0.06,0,5,0.412,0,0.0,home,3,1,W,Inter,Empoli,2025-01-19 19:45:00,Serie_A
27567,11299,Devis Vásquez,Empoli,18,7,3,4,57.14285714285714,1.643,1.643,-1.357,-1.357,0,0,0,0,0,0.0,0,11,1.332,2,7,0.31,1,11,1.357,2,7,0.286,1,15,1.502,3,0.14,away,1,3,L,Inter,Empoli,2025-01-19 19:45:00,Serie_A
27568,3737,Mike Maignan,AC Milan,15,6,2,4,66.66666666666666,1.569,1.569,-0.431,-0.431,0,0,0,0,1,0.063,0,9,1.426,2,5,0.079,0,13,1.491,2,2,0.078,0,13,1.475,2,0.094,away,0,2,L,Juventus,AC Milan,2025-01-18 17:00:00,Serie_A
27568,10890,Michele Di Gregorio,Juventus,13,1,0,1,100.0,1.178,1.178,1.178,1.178,0,0,0,1,0,0.0,0,9,1.103,0,4,0.075,0,9,0.773,0,4,0.405,0,10,0.987,3,0.192,home,2,0,W,Juventus,AC Milan,2025-01-18 17:00:00,Serie_A
27569,8308,Filip Stankovic,Venezia,19,8,1,7,87.5,1.596,0.835,0.596,0.835,1,1,0,0,0,0.0,0,8,1.261,1,11,0.335,0,11,0.467,0,7,0.368,0,17,1.509,2,0.087,away,1,1,D,Parma Calcio 1913,Venezia,2025-01-19 14:00:00,Serie_A
27569,12781,Zion Suzuki,Parma Calcio 1913,7,2,1,1,50.0,1.178,0.417,0.178,0.417,1,1,0,0,0,0.0,0,5,1.066,1,2,0.112,0,6,0.417,0,0,0.0,0,6,1.128,1,0.051,home,1,1,D,Parma Calcio 1913,Venezia,2025-01-19 14:00:00,Serie_A
27570,1873,Nicola Leali,Genoa,16,8,2,5,62.5,2.381,2.381,0.381,0.381,0,0,0,0,3,1.697,1,7,0.486,0,6,0.198,1,12,2.257,2,4,0.123,0,15,2.37,1,0.011,away,1,3,L,Roma,Genoa,2025-01-17 19:45:00,Serie_A
27570,10967,Mile Svilar,Roma,8,3,1,2,66.66666666666666,0.494,0.494,-0.506,-0.506,0,0,0,0,0,0.0,0,5,0.397,1,3,0.097,0,6,0.287,0,2,0.207,1,6,0.442,2,0.052,home,3,1,W,Roma,Genoa,2025-01-17 19:45:00,Serie_A
27571,1544,Federico Ravaglia,Bologna,3,1,1,0,0.0,0.411,0.411,-0.589,-0.589,0,0,0,0,0,0.0,0,1,0.357,1,2,0.054,0,3,0.411,1,0,0.0,0,3,0.411,0,0.0,home,3,1,W,Bologna,Monza,2025-01-18 14:00:00,Serie_A
27571,8101,Stefano Turati,Monza,18,8,3,4,50.0,2.556,2.556,-0.444,-0.444,0,0,0,0,5,1.339,1,9,1.03,2,4,0.187,0,12,2.29,3,6,0.266,0,13,1.809,5,0.747,away,1,3,L,Bologna,Monza,2025-01-18 14:00:00,Serie_A
27572,1305,Lukasz Skorupski,Bologna,5,1,1,0,0.0,0.834,0.834,-0.166,-0.166,0,0,0,0,1,0.627,1,3,0.186,0,1,0.021,0,2,0.648,1,3,0.186,0,5,0.834,0,0.0,away,1,1,D,Empoli,Bologna,2025-01-25 19:45:00,Serie_A
27572,11299,Devis Vásquez,Empoli,9,8,1,7,87.5,0.899,0.899,-0.101,-0.101,0,0,0,0,2,0.216,0,6,0.645,1,1,0.038,0,4,0.187,1,5,0.712,0,4,0.247,5,0.652,home,1,1,D,Empoli,Bologna,2025-01-25 19:45:00,Serie_A
27573,1873,Nicola Leali,Genoa,5,1,0,1,100.0,0.312,0.312,0.312,0.312,0,0,0,1,1,0.131,0,3,0.164,0,1,0.017,0,4,0.289,0,1,0.022,0,4,0.289,1,0.022,home,2,0,W,Genoa,Monza,2025-01-27 19:45:00,Serie_A
27573,8101,Stefano Turati,Monza,18,7,2,4,57.14285714285714,3.319,2.558,1.319,0.558,1,0,1,0,1,0.484,1,15,2.614,1,2,0.221,0,10,1.219,0,7,1.339,2,10,1.651,8,1.669,away,0,2,L,Genoa,Monza,2025-01-27 19:45:00,Serie_A
27574,546,David de Gea,Fiorentina,22,4,1,2,50.0,2.021,2.021,1.021,1.021,0,0,0,0,3,0.774,1,9,0.965,0,10,0.282,0,12,0.854,0,10,1.167,1,15,0.754,6,0.839,away,2,1,W,Lazio,Fiorentina,2025-01-26 19:45:00,Serie_A
27574,6982,Ivan Provedel,Lazio,7,4,2,1,25.0,1.2,1.2,-0.8,-0.8,0,0,0,0,0,0.0,0,5,1.158,2,2,0.042,0,6,1.18,2,1,0.021,0,5,0.819,2,0.382,home,1,2,L,Lazio,Fiorentina,2025-01-26 19:45:00,Serie_A
27575,199,Yann Sommer,Inter,17,4,0,4,100.0,0.719,0.719,0.719,0.719,0,0,0,1,1,0.025,0,11,0.583,0,5,0.111,0,13,0.563,0,4,0.156,0,12,0.465,5,0.254,away,4,0,W,Lecce,Inter,2025-01-26 17:00:00,Serie_A
27575,4984,Wladimiro Falcone,Lecce,9,5,4,1,20.0,2.589,1.828,-1.411,-1.172,1,1,0,0,1,0.627,1,6,1.9,3,2,0.063,0,8,1.828,3,0,0.0,0,9,2.589,0,0.0,home,0,4,L,Lecce,Inter,2025-01-26 17:00:00,Serie_A
27576,3737,Mike Maignan,AC Milan,12,5,2,3,60.0,2.271,2.271,0.271,0.271,0,0,0,0,0,0.0,0,6,2.125,1,6,0.146,1,10,2.212,2,2,0.06,0,12,2.271,0,0.0,home,3,2,W,AC Milan,Parma Calcio 1913,2025-01-26 11:30:00,Serie_A
27576,12781,Zion Suzuki,Parma Calcio 1913,14,5,3,2,40.0,2.793,2.032,-0.207,0.032,1,1,0,0,1,0.763,1,7,1.859,2,6,0.17,0,11,1.936,2,2,0.096,0,14,2.793,0,0.0,away,2,3,L,AC Milan,Parma Calcio 1913,2025-01-26 11:30:00,Serie_A
27577,1892,Alex Meret,Napoli,5,2,1,1,50.0,1.058,1.058,0.058,0.058,0,0,0,0,0,0.0,0,3,1.01,1,2,0.048,0,5,1.058,1,0,0.0,0,5,1.058,0,0.0,home,2,1,W,Napoli,Juventus,2025-01-25 17:00:00,Serie_A
27577,10890,Michele Di Gregorio,Juventus,14,3,2,1,33.33333333333333,2.336,1.574,0.336,0.574,1,1,0,0,3,0.746,0,7,1.474,2,4,0.116,0,8,1.174,1,5,0.401,0,9,1.198,5,1.137,away,1,2,L,Napoli,Juventus,2025-01-25 17:00:00,Serie_A
27578,6167,Vanja Milinkovic-Savic,Torino,6,1,0,1,100.0,0.271,0.271,0.271,0.271,0,0,0,1,0,0.0,0,6,0.271,0,0,0.0,0,4,0.212,0,2,0.058,0,1,0.081,5,0.19,home,2,0,W,Torino,Cagliari,2025-01-24 19:45:00,Serie_A
27578,7087,Elia Caprile,Cagliari,18,8,2,4,50.0,2.283,2.283,0.283,0.283,0,0,0,0,2,0.532,0,11,1.314,2,5,0.437,0,12,1.577,2,6,0.705,0,14,2.064,4,0.218,away,0,2,L,Torino,Cagliari,2025-01-24 19:45:00,Serie_A
27579,8321,Razvan Sava,Udinese,16,9,2,7,77.77777777777779,2.69,1.167,0.69,1.167,2,2,0,0,3,0.487,0,7,1.877,2,6,0.326,0,9,0.493,0,5,0.675,0,13,2.428,3,0.262,home,1,2,L,Udinese,Roma,2025-01-26 14:00:00,Serie_A
27579,10967,Mile Svilar,Roma,10,3,1,2,66.66666666666666,0.808,0.808,-0.192,-0.192,0,0,0,0,1,0.097,0,4,0.607,1,5,0.104,0,7,0.427,0,3,0.38,1,9,0.779,1,0.029,away,2,1,W,Udinese,Roma,2025-01-26 14:00:00,Serie_A
27580,8308,Filip Stankovic,Venezia,21,5,1,4,80.0,2.603,2.603,1.603,1.603,0,0,0,0,1,0.682,1,14,1.757,0,6,0.164,0,15,2.017,1,6,0.586,0,17,2.082,4,0.521,home,1,1,D,Venezia,Verona,2025-01-27 17:30:00,Serie_A
27580,8881,Lorenzo Montipò,Verona,9,1,1,0,0.0,0.731,0.731,-0.269,-0.269,0,0,0,0,0,0.0,0,7,0.625,1,2,0.106,0,6,0.634,1,3,0.097,0,8,0.719,1,0.012,away,1,1,D,Venezia,Verona,2025-01-27 17:30:00,Serie_A
27581,5610,Jean Butez,Como,5,3,2,1,33.33333333333333,1.048,1.048,-0.952,-0.952,0,0,0,0,0,0.0,0,4,1.026,2,1,0.022,0,4,1.021,2,1,0.027,0,4,1.021,1,0.027,home,1,2,L,Como,Atalanta,2025-01-25 14:00:00,Serie_A
27581,8871,Marco Carnesecchi,Atalanta,15,5,1,4,80.0,0.704,0.704,-0.296,-0.296,0,0,0,0,0,0.0,0,9,0.55,1,6,0.155,0,13,0.662,1,2,0.042,0,12,0.599,3,0.106,away,2,1,W,Como,Atalanta,2025-01-25 14:00:00,Serie_A
27582,10890,Michele Di Gregorio,Juventus,10,3,1,2,66.66666666666666,0.949,0.949,-0.051,-0.051,0,0,0,0,1,0.621,1,4,0.236,0,5,0.092,0,7,0.209,0,3,0.74,1,9,0.328,1,0.621,home,4,1,W,Juventus,Empoli,2025-02-02 11:30:00,Serie_A
27582,11299,Devis Vásquez,Empoli,23,8,4,4,50.0,2.009,2.009,-1.991,-1.991,0,0,0,0,0,0.0,0,14,1.724,3,9,0.285,1,13,1.601,4,10,0.408,0,19,1.822,4,0.187,away,1,4,L,Juventus,Empoli,2025-02-02 11:30:00,Serie_A
27583,8308,Filip Stankovic,Venezia,13,5,3,2,40.0,0.94,0.94,-2.06,-2.06,0,0,0,0,1,0.368,1,5,0.342,2,7,0.23,0,11,0.891,3,2,0.049,0,12,0.926,1,0.014,away,2,3,L,Udinese,Venezia,2025-02-01 14:00:00,Serie_A
27583,8321,Razvan Sava,Udinese,14,3,2,1,33.33333333333333,1.363,1.363,-0.637,-0.637,0,0,0,0,3,0.881,1,4,0.294,0,7,0.188,1,6,0.3,0,8,1.063,2,10,1.031,4,0.331,home,3,2,W,Udinese,Venezia,2025-02-01 14:00:00,Serie_A
27584,6167,Vanja Milinkovic-Savic,Torino,22,10,1,9,90.0,3.354,2.593,2.354,1.593,1,0,1,0,2,1.135,0,15,2.035,1,5,0.184,0,17,2.396,0,4,0.197,1,15,2.526,7,0.828,away,1,1,D,Atalanta,Torino,2025-02-01 17:00:00,Serie_A
27584,6849,Rui Patrício,Atalanta,5,3,1,2,66.66666666666666,0.63,0.63,-0.37,-0.37,0,0,0,0,1,0.472,1,1,0.092,0,3,0.066,0,4,0.158,0,1,0.472,1,4,0.158,1,0.472,home,1,1,D,Atalanta,Torino,2025-02-01 17:00:00,Serie_A
27585,1305,Lukasz Skorupski,Bologna,8,1,0,1,100.0,0.649,0.649,0.649,0.649,0,0,0,1,0,0.0,0,6,0.455,0,2,0.194,0,4,0.198,0,4,0.45,0,8,0.649,0,0.0,home,2,0,W,Bologna,Como,2025-02-01 19:45:00,Serie_A
27585,5610,Jean Butez,Como,15,6,2,2,33.33333333333333,1.696,1.696,-0.304,-0.304,0,0,0,0,1,0.23,0,6,1.158,2,8,0.308,0,8,0.836,1,7,0.86,1,11,0.925,4,0.77,away,0,2,L,Bologna,Como,2025-02-01 19:45:00,Serie_A
27586,6982,Ivan Provedel,Lazio,15,4,1,3,75.0,1.829,1.829,0.829,0.829,0,0,0,0,2,1.237,1,8,0.479,0,5,0.113,0,11,1.228,0,4,0.601,1,13,1.303,2,0.526,away,2,1,W,Cagliari,Lazio,2025-02-03 19:45:00,Serie_A
27586,7087,Elia Caprile,Cagliari,11,6,2,4,66.66666666666666,1.934,1.934,-0.066,-0.066,0,0,0,0,0,0.0,0,9,1.591,2,2,0.343,0,6,1.505,2,5,0.429,0,7,1.61,4,0.324,home,1,2,L,Cagliari,Lazio,2025-02-03 19:45:00,Serie_A
27587,546,David de Gea,Fiorentina,17,3,1,2,66.66666666666666,1.965,1.965,0.965,0.965,0,0,0,0,0,0.0,0,11,1.806,1,6,0.159,0,10,1.101,0,7,0.864,1,13,1.246,4,0.719,home,2,1,W,Fiorentina,Genoa,2025-02-02 14:00:00,Serie_A
